publisher_id,name,country,founding_year,size,is_closed,continent
2404,GVR Training Computer Software,UK,1994,indie,False,Europe
2405,GXF-rp,Canada,1978,indie,True,America
2406,GXPlay,Poland,1993,indie,False,Europe
2407,GXY,Russia,1991,indie,False,Europe
2408,GZ Storm,Sweden,1977,mid,False,Europe
2409,GZJ,USA,2004,indie,True,America
2410,Gabry Corti,Australia,1992,indie,False,Oceania
2411,Gaco Games,USA,1986,indie,False,America
2412,Gagonfe,Canada,2014,indie,False,America
2413,Gaijin Games,Sweden,1989,indie,False,Europe
2414,Galactic Annihilation,Sweden,2015,indie,False,Europe
2415,Galactic Crows,Russia,1980,mid,False,Europe
2416,Galactic Geckon,Poland,2009,aaa,False,Europe
2417,Galart,Germany,2004,indie,False,Europe
2418,Galavalomka Games,Japan,1977,indie,False,Asia
2419,GalaxyVerse,USA,2022,indie,False,America
2420,Gamaliel Studios,Canada,2011,indie,False,America
2421,Gamalocus Studios,Russia,1979,indie,False,Europe
2422,Gambir Studio,Canada,2021,indie,False,America
2423,"Game Artists, LLC",Poland,1980,indie,False,Europe
2424,Game Brewery,France,2010,indie,False,Europe
2425,Game City Studios,Canada,1979,indie,False,America
2426,Game Dev Garage,USA,1999,indie,False,America
2427,Game Grotto Softworks,Japan,2008,indie,False,Asia
2428,Game Hollywood Games,Poland,2021,mid,False,Europe
2429,Game Lab Graz,UK,2020,indie,False,Europe
2430,Game Maker's Toolkit,France,1997,indie,False,Europe
2431,Game Mechanics LLC,Australia,1996,indie,False,Oceania
2432,Game Sage Productions,Sweden,1998,indie,False,Europe
2433,Game Stables,France,1999,indie,False,Europe
2434,Game Star,USA,1991,mid,False,America
2435,Game Studio Abraham Stolk Inc.,Poland,2005,indie,False,Europe
2436,GameByFlamey,France,2002,indie,False,Europe
2437,GameDev.ist,Australia,1986,indie,False,Oceania
2438,GameHoney,Germany,1985,indie,False,Europe
2439,GameHouse,Russia,2015,mid,False,Europe
2440,GameLoad,Russia,1979,indie,False,Europe
2441,GameLoom Studio,Japan,1976,indie,False,Asia
2442,GameMill Entertainment,USA,2013,mid,False,America
2443,GamePlaysMix,Russia,2002,indie,False,Europe
2444,GameSmith,Germany,1979,indie,False,Europe
2445,GameTrek,Poland,1975,indie,False,Europe
2446,GameTrust Games,USA,2004,indie,True,America
2447,GameUS Inc.,Sweden,1983,indie,False,Europe
2448,GameVerse Studios,UK,1985,indie,False,Europe
2449,GameWork Studios,UK,2017,indie,False,Europe
2450,GameXP.com,Germany,2004,mid,False,Europe
2451,Gameblyr,Poland,1978,indie,False,Europe
2452,Gamechuck,Canada,2004,indie,False,America
2453,Gamecraft Studios,UK,1983,mid,False,Europe
2454,Gamegaard,USA,2011,indie,False,America
2455,Gameinaframe,France,2022,indie,False,Europe
2456,Gamelet,UK,2002,indie,True,Europe
2457,Gameloft,Japan,1987,indie,False,Asia
2458,Gameparic,Australia,1998,indie,False,Oceania
2459,Gameplay Studio VR,Russia,2018,indie,False,Europe
2460,Gameplete,Germany,1985,indie,False,Europe
2461,Gamera Game,UK,1982,indie,False,Europe
2462,Gamera Games,UK,1990,aaa,False,Europe
2463,Gamereon,Canada,2011,indie,False,America
2464,Gamersky Games,France,1993,aaa,False,Europe
2465,Gamerz Gamez LLC,Russia,2014,indie,False,Europe
2466,Games From The Abyss,USA,2006,indie,False,America
2467,Games From The Deep,Japan,2022,indie,False,Asia
2468,Games Incubator,Poland,2008,mid,False,Europe
2469,Games Of Vaibhav,Japan,1998,indie,False,Asia
2470,Games Operators,Germany,2021,mid,False,Europe
2471,Games and Company,Canada,1991,indie,False,America
2472,Games by Bill B.,Australia,1993,indie,False,Oceania
2473,Games by Spinola,France,1998,indie,False,Europe
2474,Games for Love,France,2014,indie,False,Europe
2475,Games++,Australia,2016,indie,False,Oceania
2476,Games-Studieren,USA,1990,indie,False,America
2477,Games2Beat Studio,France,2012,indie,False,Europe
2478,GamesBoosters,USA,1997,indie,False,America
2479,GamesBraz,USA,1980,indie,False,America
2480,Gamesforfarm,USA,1999,indie,False,America
2481,Gamesforgames,Japan,2011,aaa,False,Asia
2482,Gamestorming,UK,2006,indie,False,Europe
2483,Gamesung Games,USA,2001,indie,False,America
2484,Gametech,Germany,1988,indie,False,Europe
2485,Gametroleum,Canada,1988,indie,False,America
2486,Gaming 301,USA,2010,indie,False,America
2487,Gaming Cats Studio,USA,1995,indie,False,America
2488,Gaming Factory,Germany,2007,indie,False,Europe
2489,Gaming at Work,Canada,2005,indie,False,America
2490,Gamious,USA,1996,indie,False,America
2491,Gamma Games Interactive Inc.,Canada,1978,indie,False,America
2492,Gamma Ray Chamber,Canada,2010,indie,False,America
2493,GammaLateral,USA,2007,indie,False,America
2494,"Gammal Software, Inc.",USA,1985,indie,False,America
2495,Gammera Nest,Poland,2012,mid,False,Europe
2496,Gamuzumi,Russia,1982,indie,False,Europe
2497,GangoGames LLC,Germany,1985,indie,False,Europe
2498,Garage Monkeys,USA,1989,indie,False,America
2499,Garakowa Marshmallow,France,2007,mid,False,Europe
2500,Garanty Studios,Sweden,1975,indie,False,Europe
2501,Garbage Bin Studio,Germany,1992,indie,False,Europe
2502,GasGod Games,Poland,2003,mid,False,Europe
2503,Gatskop Software,Russia,2016,indie,False,Europe
2504,Gattai Games,UK,2005,indie,False,Europe
2505,Gattorocco,Japan,2005,indie,False,Asia
2506,Gaugepunk Games,Germany,2004,indie,False,Europe
2507,Gaweb Studio,USA,1983,indie,False,America
2508,Gaël Bourhis,USA,2016,indie,False,America
2509,GeamGames,UK,2007,indie,False,Europe
2510,Gear Shift Studios,USA,2019,indie,False,America
2511,Gear Worx Productions,UK,2012,mid,False,Europe
2512,Gearbox Publishing,Australia,1985,indie,False,Oceania
2513,Geddy Wenzinger,USA,1977,indie,False,America
2514,Geekspree,USA,2012,indie,False,America
2515,Gem Games,UK,2016,indie,False,Europe
2516,Gemcraft Games,UK,2014,mid,False,Europe
2517,Gene,USA,1981,indie,False,America
2518,GeneFree,UK,2004,indie,False,Europe
2519,GeneGames,Russia,2009,indie,False,Europe
2520,General Mills,USA,2011,indie,False,America
2521,General Script,USA,2012,indie,False,America
2522,Generative Artwork Games,USA,1981,indie,False,America
2523,"Generic Lake Monster, LLC",Canada,1976,indie,False,America
2524,Genesis Gaming Network,Poland,2022,indie,False,Europe
2525,Gentle Manhands,USA,1987,indie,False,America
2526,GentleDriver,Poland,1984,mid,False,Europe
2527,Genuine Studio,Australia,1981,indie,False,Oceania
2528,Geoff Keighley,Russia,2007,indie,False,Europe
2529,George,France,2001,indie,False,Europe
2530,George Erfesoglou,Sweden,2016,indie,False,Europe
2531,Geosphere Games,Australia,2015,indie,False,Oceania
2532,GermapurApps,UK,1995,indie,False,Europe
2533,Gestalt Games,UK,2007,indie,False,Europe
2534,Gestmorph Games,USA,1980,indie,False,America
2535,GetOst_,Japan,1987,indie,False,Asia
2536,GetRdyGames,UK,1978,indie,False,Europe
2537,Ggames,Sweden,2001,indie,False,Europe
2538,Ghost Gaming,Sweden,2018,indie,False,Europe
2539,Ghost Goats Games,USA,1996,indie,False,America
2540,Ghost Machine Games,USA,1985,indie,True,America
2541,Ghost_RUS Games,USA,1982,aaa,False,America
2542,Ghostlight LTD,UK,1991,indie,False,Europe
2543,Giammnn,France,2019,indie,False,Europe
2544,Giant Games,France,2011,indie,False,Europe
2545,Giants Software,Japan,1980,indie,False,Asia
2546,Gideon Moes,USA,1993,indie,False,America
2547,Gigantic G,UK,1978,indie,False,Europe
2548,Gigapixel GmbH,Russia,1996,indie,False,Europe
2549,Gilded Rune Games,USA,2018,indie,True,America
2550,Gilles Villeneuve Pictures,France,2001,indie,False,Europe
2551,Gillian Yue,Russia,2011,indie,False,Europe
2552,Gillis LLC,Australia,1978,indie,False,Oceania
2553,Gillsoft,Australia,1997,indie,False,Oceania
2554,Gilp Studio,USA,1983,indie,False,America
2555,Gin Jam Team,France,2022,indie,False,Europe
2556,Gin Motion,USA,1985,mid,False,America
2557,Ginko Games,France,2006,indie,False,Europe
2558,Gino Di Pierro,USA,2007,indie,True,America
2559,Ginormocorp Holdings Ltd,France,2002,indie,False,Europe
2560,Giordano Pacifico,Poland,2008,indie,False,Europe
2561,GirlGames,Sweden,1992,indie,False,Europe
2562,Glass Bottom Games,USA,1987,indie,False,America
2563,Glass Knuckle Games,UK,1975,indie,False,Europe
2564,GlassesCatGames,UK,2013,indie,False,Europe
2565,Gleb Kononov,USA,2002,indie,False,America
2566,Gleetch,Sweden,2010,indie,False,Europe
2567,Glingy,France,1981,indie,False,Europe
2568,Glintid,Canada,2010,indie,False,America
2569,Glitch Games,USA,1996,indie,False,America
2570,Glitched Pixel,Russia,2012,indie,False,Europe
2571,Gloria Works,USA,2012,indie,False,America
2572,Glorified Studios,France,1981,indie,False,Europe
2573,GloryField,USA,2012,indie,False,America
2574,Glowing Genesis,USA,1982,indie,False,America
2575,Glusoft,USA,1980,indie,False,America
2576,"Glyphs in Lines, LLC",Japan,1998,indie,False,Asia
2577,Gnelf,UK,2011,indie,False,Europe
2578,Go Play Games Ltd,Germany,1993,indie,False,Europe
2579,GoBit Games,UK,1984,mid,True,Europe
2580,Gobbo Games,USA,1985,indie,False,America
2581,Goblin & Goblin,USA,2003,indie,False,America
2582,Goblin Council,USA,1978,indie,False,America
2583,Goblinz Publishing,Japan,1994,mid,False,Asia
2584,Goblobin,Japan,2007,indie,False,Asia
2585,Godarkhaos,Germany,2000,indie,False,Europe
2586,Godfrey Yang,USA,1979,indie,False,America
2587,Godlike Games,USA,1986,indie,False,America
2588,Godmode Interactive,Germany,1990,indie,False,Europe
2589,GoldElephant Inc.,Japan,2017,indie,False,Asia
2590,GoldSymbol Games,France,1981,indie,False,Europe
2591,"Golden Dog Interactive, SAS",UK,1992,indie,False,Europe
2592,GoldenGod Games,Germany,1995,mid,False,Europe
2593,GoldenGratus,USA,1982,indie,False,America
2594,Goloso Games,USA,1981,indie,False,America
2595,Gomen Gaming,USA,1995,indie,False,America
2596,Gonnerme,USA,1997,indie,False,America
2597,GooDCrafter,Sweden,1985,indie,False,Europe
2598,"Good Game Studio Co., Ltd.",USA,1986,indie,False,America
2599,Good Guy Games,Sweden,1975,indie,False,Europe
2600,Good Luck Games,USA,2021,indie,False,America
2601,Good Night Brave Warrior,Sweden,2000,indie,False,Europe
2602,Good Shepherd Entertainment,UK,1980,mid,False,Europe
2603,GoodOldMan Studio,Australia,1985,indie,True,Oceania
2604,Goodlab Games,USA,1990,indie,False,America
2605,GoolWorks,Australia,1991,indie,False,Oceania
2606,Gopnik,Germany,2003,indie,False,Europe
2607,GoragarX,Poland,2005,indie,False,Europe
2608,Gordon Roberts,UK,1983,indie,False,Europe
2609,Gorilla Cafe,Canada,2016,indie,False,America
2610,GorillaGamesStudio,Sweden,2017,indie,False,Europe
2611,GorillaVs.,Germany,2015,indie,False,Europe
2612,Got Game Studio,Sweden,2020,indie,False,Europe
2613,Gotcha Gotcha Games,Japan,1978,mid,False,Asia
2614,Gouache Airship,Canada,2006,indie,False,America
2615,Gowi Games,USA,1977,indie,False,America
2616,GoyaVeni,UK,1993,indie,False,Europe
2617,Grab Games,USA,1990,indie,False,America
2618,GrabTheGames,Canada,1998,aaa,False,America
2619,Grade 9 Games,USA,2018,indie,False,America
2620,Graffiti Games,Russia,2020,mid,False,Europe
2621,Grand Technology Associates,Australia,1984,indie,False,Oceania
2622,Grande Spallone Games,Japan,1983,indie,False,Asia
2623,Grant Marrs,USA,1997,indie,False,America
2624,Grapefruit Studios,USA,2022,indie,False,America
2625,Graphium Studio,Australia,2012,indie,False,Oceania
2626,Graverobber AXDX,Germany,2006,indie,False,Europe
2627,Graverobber Foundation,Japan,2021,indie,False,Asia
2628,Gravestalker Studio,Canada,1989,indie,False,America
2629,Gravity Well Studios,UK,1986,indie,False,Europe
2630,Gray Boss,France,2010,indie,False,Europe
2631,Great Idea Games,Sweden,2011,indie,False,Europe
2632,Great Studios Gaming,UK,1987,indie,False,Europe
2633,Grebot Games,France,2004,indie,False,Europe
2634,Greeb Games,Japan,1976,indie,False,Asia
2635,Green Bray Games,Australia,1977,indie,False,Oceania
2636,Green Goose Corporation,France,1989,indie,False,Europe
2637,Green Hill Studio,Sweden,2016,indie,False,Europe
2638,Green Lava Studios,Germany,2013,indie,False,Europe
2639,Green Man Gaming Publishing,USA,1980,indie,False,America
2640,Green River Studio,Canada,2012,indie,False,America
2641,Green Sauce Games,USA,1987,mid,False,America
2642,Green Sun Studios,UK,2004,indie,False,Europe
2643,Green Tile Digital,UK,2005,indie,False,Europe
2644,GreenThumbStudios,Australia,1975,indie,False,Oceania
2645,Greenlight Games,UK,2021,indie,False,Europe
2646,Greenlynx,Sweden,1994,indie,False,Europe
2647,Grey Alien Games,France,2014,mid,False,Europe
2648,Grey Hair Studio,Sweden,1987,indie,False,Europe
2649,Greylock Studio,Japan,2007,indie,False,Asia
2650,GridBoxGames,Australia,1983,indie,False,Oceania
2651,GrimTalin,USA,1975,indie,False,America
2652,GrimmGitz,Sweden,1997,indie,False,Europe
2653,Grimoire Games,Russia,1991,indie,False,Europe
2654,Grindstone,Canada,1992,indie,False,America
2655,Grinning Games,USA,1998,indie,False,America
2656,Grip Top Games,UK,1987,indie,False,Europe
2657,Grizzly Gamer,Poland,2020,indie,True,Europe
2658,GrizzlyGames,UK,1979,indie,False,Europe
2659,Gronzragüer Games,USA,2001,indie,False,America
2660,GroovIT,Canada,1982,indie,False,America
2661,Groove Jones LLC,Canada,1981,indie,True,America
2662,Groubi-Game,UK,1994,indie,False,Europe
2663,Ground Shatter,Canada,2002,indie,False,America
2664,Ground up studios,Russia,2021,indie,False,Europe
2665,Grounding Inc.,Australia,1996,indie,False,Oceania
2666,Groupees Interactive,USA,2006,indie,False,America
2667,Growfall Games,Sweden,1984,indie,False,Europe
2668,GuGong,USA,2001,indie,False,America
2669,Gua,Japan,2007,indie,False,Asia
2670,Guan Yue,Japan,1977,indie,False,Asia
2671,"Guangzhou NineD Digital Technology Co.,Ltd",USA,2018,indie,False,America
2672,Guarida Games Studio S.L.,France,2009,indie,False,Europe
2673,Guaxinim Studio,Japan,2003,indie,False,Asia
2674,Guillaume Fradin,Russia,2008,indie,False,Europe
2675,Guiz,France,2011,indie,False,Europe
2676,Gundes,UK,1994,indie,False,Europe
2677,"GungHo Online Entertainment America, Inc.",Russia,2022,indie,False,Europe
2678,Gunia Studios,USA,1982,indie,False,America
2679,Gunnevik,USA,2022,indie,False,America
2680,Gustav Almström,Germany,1990,indie,False,Europe
2681,Gut Check Interactive,Japan,1988,indie,False,Asia
2682,Gwydion LLyr Meredydd,UK,1988,indie,False,Europe
2683,Gyltefors K.K.,Australia,1976,indie,False,Oceania
2684,Gökdeniz Yılmaz,Japan,1985,indie,False,Asia
2685,H Studio,USA,2002,indie,False,America
2686,H7 Games,UK,2012,indie,False,Europe
2687,HAN GUANG,Canada,1976,indie,True,America
2688,HBLD Productions,Poland,2009,indie,False,Europe
2689,HBunny,Russia,1990,indie,False,Europe
2690,HDamas,USA,1998,indie,False,America
2691,HEATWAVE,Canada,1977,indie,False,America
2692,HEG Games,Japan,1994,indie,False,Asia
2693,HELM Systems,USA,2009,indie,False,America
2694,HENTAI Plan,USA,2008,indie,False,America
2695,HENTAIisGOD,Japan,2002,indie,False,Asia
2696,HEYGO Studio,Japan,2003,indie,False,Asia
2697,HFM Games,France,1986,mid,False,Europe
2698,HFTGames,USA,2013,indie,False,America
2699,HGames-ArtWorks,Poland,1975,indie,False,Europe
2700,HH Games,USA,1976,indie,False,America
2701,HH-Games,France,2017,aaa,False,Europe
2702,"HH-Games, Shaman Games Studio",USA,1988,indie,False,America
2703,HIFUMI,USA,1977,indie,False,America
2704,HIGHKEY Games,USA,1977,indie,False,America
2705,HIKARI FIELD,USA,2000,mid,True,America
2706,HIKE Inc.,USA,1993,indie,False,America
2707,HOGuru Games!,USA,1996,indie,False,America
2708,HRUST,Australia,2004,indie,False,Oceania
2709,HSV Games,USA,2021,indie,False,America
2710,HTNG Studio,Australia,1984,indie,False,Oceania
2711,HUBLOTS,USA,1989,indie,False,America
2712,HUMEY Studios,UK,2019,indie,False,Europe
2713,HUNTERS,France,2006,mid,False,Europe
2714,HYDR0,Russia,2020,indie,False,Europe
2715,HaDe Games,Russia,2010,mid,False,Europe
2716,Haemimont Games,Germany,2020,indie,False,Europe
2717,Hailstorm Games,Poland,2004,indie,False,Europe
2718,Hajime Doujin Circle,Japan,2003,indie,False,Asia
2719,Hakan Martin,Poland,1988,indie,False,Europe
2720,Hakugei LLC,Japan,1979,indie,False,Asia
2721,Hakuya Labs,USA,2009,indie,False,America
2722,Halit Yaşar Aydoğdu,Australia,1989,indie,False,Oceania
2723,Halseo,France,1985,indie,True,Europe
2724,Hammer Games,Japan,1989,indie,True,Asia
2725,Hammerfall Publishing,UK,2012,indie,False,Europe
2726,Hammersuck Studios,UK,2007,indie,False,Europe
2727,Hamra Digital,Japan,1980,indie,False,Asia
2728,Hamster On Coke Games,Russia,2021,mid,False,Europe
2729,Hamsters Gaming,USA,2010,mid,False,America
2730,Hanako Games,USA,2012,indie,False,America
2731,HanbitSoft Inc.,Russia,2021,mid,False,Europe
2732,HandMade Games,USA,2015,aaa,False,America
2733,Handholding Inc,UK,2006,indie,False,Europe
2734,Handmade Games,Japan,2014,indie,False,Asia
2735,HandyGames,Germany,2009,mid,False,Europe
2736,Hang Time Studios,USA,2000,indie,False,America
2737,HangZhou GaoQiang Studio,USA,1992,indie,False,America
2738,Hannah and Joseph Games,France,1990,indie,False,Europe
2739,Hannes Beimel,Japan,2018,indie,False,Asia
2740,Hao3dStudio,USA,2001,indie,False,America
2741,HaoChuan,UK,2001,indie,False,Europe
2742,HaoHao Games,USA,1978,indie,False,America
2743,Haoyou Game,Australia,1979,indie,False,Oceania
2744,HapGames,USA,2010,mid,False,America
2745,Happimal,USA,2018,indie,False,America
2746,Happy Accident Studios,UK,2016,indie,False,Europe
2747,Happy Art Club,UK,1989,indie,False,Europe
2748,Happy Home Games,USA,1977,indie,False,America
2749,Happy Robot Games,Sweden,2008,indie,False,Europe
2750,Happy Viking Studios,Canada,2004,indie,False,America
2751,HappyDaedalus,Australia,2008,mid,False,Oceania
2752,HappyGame,Russia,1985,indie,False,Europe
2753,HappyGames,Sweden,1983,indie,False,Europe
2754,Hard Shark Games,Russia,1977,indie,False,Europe
2755,Hardi,Japan,1983,mid,False,Asia
2756,Hari Jago,USA,1992,indie,True,America
2757,Harry Gill,Russia,1994,indie,False,Europe
2758,Hashdev,Australia,1982,mid,False,Oceania
2759,Hassan Youssef Hilal,USA,1981,indie,False,America
2760,HataIkeda,UK,2006,indie,False,Europe
2761,Hathos Interactive,USA,1992,indie,False,America
2762,Havishamone Games,Sweden,2019,indie,False,Europe
2763,Havron Global LLC,Germany,2001,indie,False,Europe
2764,Hawthorn Games,Germany,1991,mid,False,Europe
